ts,dmg,ac,level,maxhp,hp_after,nearby
1785599981731,10,69,,911,616,88
1785599984731,11,69,,911,605,88
1785600033298,6,69,,911,637,
1785601256223,4,69,,911,824,
1785601266319,11,69,,911,813,
1785601272301,15,69,,911,817,
1785601277928,15,69,,911,802,
1785601280945,27,69,,911,775,
1785601289985,9,69,,911,766,89
1785601292998,10,69,,911,775,89
1785601295996,7,69,,911,768,89
1785601324152,13,69,,911,774,
1785601327172,10,69,,911,764,
1785601333730,19,69,,911,745,
1785601337236,10,69,,911,735,
1785601340248,15,69,,911,720,
1785601479545,16,69,,911,818,88
1785601482632,9,69,,911,809,88
1785601485643,10,69,,911,799,88
1785601655742,14,69,,911,897,89
1785601658745,10,69,,911,887,89
1785601762547,70,69,,911,841,23
1785601765551,94,69,,911,747,23
1785601768554,35,69,,911,712,23
1785601775055,48,69,,911,683,23
1785601799587,98,69,,911,654,23
1785601802597,76,69,,911,628,23
1785601805602,32,69,,911,696,23
1785601808605,87,69,,911,609,23
1785601811606,61,69,,911,648,23
1785601814609,54,69,,911,644,23
1785601817615,69,69,,911,625,23
1785601820617,90,69,,911,635,23
1785601823622,133,69,,911,571,23
1785601830131,189,69,,911,532,23
1785601833130,89,69,,911,643,23
1785601836139,160,69,,911,533,23
1785601938251,5,69,,911,812,
1785601953764,4,69,,911,827,
1785601966278,5,69,,911,822,
1785601975789,5,69,,911,836,
1785601991304,5,69,,911,831,
1785601994308,5,69,,911,826,
1785601997310,4,69,,911,822,
1785602000312,5,69,,911,836,
1785602003316,5,69,,911,831,
1785602006318,3,69,,911,828,
1785602012323,3,69,,911,825,
1785602049984,6,69,,911,857,
1785602055481,6,69,,911,851,
1785602068094,3,69,,911,848,
1785602079609,5,69,,911,862,
1785602093126,5,69,,911,857,
1785602106761,4,69,,911,810,
1785602109269,4,69,,911,806,
1785602111767,5,69,,911,801,
1785602113767,3,69,,911,798,
1785602116273,5,69,,911,793,
1785602118273,4,69,,911,789,
1785602120774,4,69,,911,785,
1785602122780,5,69,,911,780,
1785602131302,6,69,,911,793,
1785602133802,5,69,,911,788,
1785602137810,6,69,,911,782,
1785602143815,3,69,,911,779,
1785602145818,5,69,,911,774,
1785602147819,4,69,,911,770,
1785602149328,6,69,,911,764,
1785602151332,4,69,,911,779,
1785602153333,5,69,,911,774,
1785602155337,5,69,,911,769,
1785602156834,5,69,,911,764,
1785602158837,4,69,,911,760,
1785602162851,5,69,,911,755,
1785602164355,5,69,,911,750,
1785602168357,5,69,,911,745,
1785602169857,6,69,,911,739,
1785602171861,5,69,,911,734,
1785602173864,4,69,,911,730,
1785602176866,4,69,,911,745,
1785602178377,5,69,,911,740,
1785602180869,5,69,,911,735,
1785602182375,6,69,,911,729,
1785602184378,6,69,,911,723,
1785602186381,4,69,,911,719,
1785602190885,3,69,,911,716,
1785602193400,6,69,,911,710,
1785602195391,3,69,,911,707,
1785602197892,5,69,,911,702,
1785602205404,4,69,,911,717,
1785602210407,5,69,,911,712,
1785602245046,3,69,,911,704,
1785602247047,5,69,,911,699,
1785602249049,5,69,,911,694,
1785602251052,5,69,,911,689,
1785602251052,13,69,,911,676,
1785602253057,3,69,,911,692,
1785602253057,11,69,,911,681,
1785602256563,5,69,,911,726,32
1785602258570,3,69,,911,723,32
1785602260063,8,69,,911,715,32
1785602260568,4,69,,911,711,32
1785602262069,6,69,,911,705,32
1785602264070,4,69,,911,701,32
1785602265576,11,69,,911,690,32
1785602266072,4,69,,911,686,32
1785602267577,3,69,,911,683,32
1785602273079,5,69,,911,728,32
1785602273582,5,69,,911,723,32
1785602275081,5,69,,911,718,32
1785602277082,5,69,,911,713,32
1785602279083,3,69,,911,729,32
1785602282593,5,69,,911,724,32
1785602304109,6,69,,911,737,90
1785602316632,5,69,,911,732,90
1785602384250,5,69,,911,784,90
1785602399773,6,69,,911,778,90
1785602405274,3,69,,911,794,
1785602407277,4,69,,911,790,32
1785602408783,5,69,,911,785,32
1785602469347,5,69,,911,818,90
1785602495372,5,69,,911,832,90
1785602506886,4,69,,911,847,
1785602508890,4,69,,911,843,32
1785602622020,5,69,,911,879,
1785602622519,6,69,,911,873,
1785602624519,4,69,,911,869,
1785602625524,5,69,,911,864,
1785602629528,6,69,,911,858,
1785602631032,4,69,,911,854,
1785602635035,3,69,,911,870,
1785602638536,5,69,,911,865,
1785602646570,5,69,,911,860,
1785602685120,10,69,,911,888,
1785602687116,11,69,,911,877,
1785602694623,10,69,,911,867,
1785602698628,10,69,,911,857,
1785602700135,10,69,,911,847,
1785602701138,15,69,,911,832,
1785602703137,15,69,,911,817,
1785602704634,15,69,,911,802,
1785602706138,10,69,,911,792,
1785602706637,20,69,,911,791,
1785602707642,10,69,,911,781,
1785602708639,18,69,,911,763,
1785602710156,17,69,,911,746,
1785602711642,8,69,,911,738,
1785602712146,16,69,,911,722,
1785602714148,19,69,,911,703,
1785602715146,9,69,,911,694,
1785602716149,17,69,,911,677,
1785602717150,11,69,,911,666,
1785602718150,18,69,,911,698,
1785602719159,10,69,,911,688,
1785602721650,18,69,,911,670,
1785602723651,16,69,,911,704,
1785602725160,16,69,,911,688,
1785602726156,11,69,,911,677,
1785602727159,17,69,,911,710,
1785602729161,16,69,,911,694,
1785602731167,18,69,,911,676,
1785602732662,20,69,,911,675,
1785602733662,10,69,,911,715,
1785602736665,20,69,,911,695,
1785602738168,18,69,,911,677,
1785602740174,17,69,,911,710,
1785602742176,15,69,,911,695,
1785602743672,16,69,,911,679,
1785602745679,17,69,,911,712,
1785602747681,17,69,,911,695,
1785602749681,16,69,,911,679,
1785602751184,19,69,,911,710,
1785602753187,15,69,,911,695,
1785602755191,16,69,,911,679,
1785602756692,19,69,,911,729,
1785602760694,21,69,,911,708,
1785602762198,20,69,,911,688,
1785602764202,6,69,,911,682,
1785602764202,16,69,,911,666,
1785602766201,4,69,,911,712,
1785602766201,15,69,,911,697,
1785602768203,5,69,,911,692,
1785602768203,15,69,,911,677,
1785602769702,5,69,,911,722,
1785602769702,16,69,,911,706,
1785602771708,3,69,,911,703,
1785602771708,16,69,,911,687,
1785602773707,21,69,,911,666,
1785602773707,3,69,,911,663,
1785602775708,16,69,,911,697,
1785602775708,5,69,,911,692,
1785602777212,19,69,,911,673,
1785602777212,6,69,,911,667,
1785602779222,16,69,,911,701,
1785602779222,6,69,,911,695,
1785602781220,19,69,,911,695,
1785602781220,5,69,,911,690,
1785602783225,20,69,,911,670,
1785602783226,3,69,,911,667,
1785602784723,16,69,,911,701,
1785602784723,5,69,,911,696,
1785602786726,19,69,,911,677,
1785602786726,6,69,,911,671,
1785602788728,16,69,,911,705,
1785602790733,5,69,,911,700,
1785602790734,17,69,,911,683,
1785602792348,16,69,,911,717,
1785602794340,5,69,,911,712,
1785602794340,21,69,,911,691,
1785602795837,4,69,,911,687,
1785602795839,19,69,,911,668,
1785602797840,5,69,,911,713,
1785602797840,21,69,,911,692,
1785602799841,5,69,,911,687,
1785602799841,18,69,,911,669,
1785602801345,5,69,,911,714,
1785602801842,16,69,,911,698,
1785602803348,6,69,,911,692,
1785602803348,19,69,,911,673,
1785602805355,17,69,,911,706,
1785602806850,6,69,,911,719,
1785602807357,21,69,,911,698,
1785602808856,16,69,,911,682,
1785602810857,16,69,,911,716,
1785602812860,5,69,,911,711,
1785602812860,15,69,,911,696,
1785602814367,4,69,,911,692,
1785602814864,15,69,,911,677,
1785602816368,5,69,,911,722,
1785602816863,17,69,,911,705,
1785602818379,6,69,,911,699,
1785602818379,18,69,,911,681,
1785602819872,4,69,,911,727,
1785602820385,17,69,,911,710,
1785602821875,5,69,,911,705,
1785602822378,15,69,,911,690,
1785602823876,6,69,,911,684,
1785602823876,18,69,,911,666,
1785602825879,5,69,,911,711,
1785602825879,15,69,,911,696,
1785602827879,19,69,,911,677,
1785602829384,6,69,,911,721,
1785602829384,18,69,,911,703,
1785602834886,6,69,,911,716,
1785602836886,4,69,,911,712,32
1785602838889,5,69,,911,707,32
1785602840398,3,69,,911,704,32
1785602865924,4,69,,911,719,32
1785602867925,5,69,,911,714,32
1785602869926,4,69,,911,710,32
1785602893471,4,69,,911,725,90
1785602929988,6,69,,911,738,32
1785602931493,3,69,,911,735,32
1785602989655,5,69,,911,787,32
1785602996669,4,69,,911,783,90
1785603013684,6,69,,911,796,90
1785603013684,5,69,,911,791,90
1785603015688,5,69,,911,786,
1785603017693,3,69,,911,783,32
1785603019692,4,69,,911,779,32
1785603021190,4,69,,911,775,32
1785603023693,5,69,,911,770,
1785603025192,5,69,,911,765,32
1785603100278,16,69,,911,709,
1785603145845,6,69,,911,741,90
1785603148841,16,69,,911,725,
1785603150342,16,69,,911,709,
1785603152341,20,69,,911,689,
1785603205893,6,69,,911,721,32
1785603207897,6,69,,911,715,32
1785603207897,5,69,,911,710,32
1785603209900,5,69,,911,705,32
1785603209900,5,69,,911,700,32
1785603211907,5,69,,911,714,32
1785603213903,3,69,,911,711,32
1785603216906,4,69,,911,707,32
1785603218910,5,69,,911,702,32
1785603270488,35,69,,911,662,
1785603272491,16,69,,911,696,
1785603274497,16,69,,911,680,
1785603275994,16,69,,911,714,
1785603277997,15,69,,911,699,
1785603279999,16,69,,911,683,
1785603282002,17,69,,911,716,
1785603283498,16,69,,911,700,
1785603285501,16,69,,911,703,
1785603287504,18,69,,911,685,
1785603289007,19,69,,911,666,
1785603291009,17,69,,911,699,
1785603293010,19,69,,911,680,
1785603294512,15,69,,911,715,
1785603296516,15,69,,911,700,
1785603298522,16,69,,911,684,
1785603300531,19,69,,911,665,
1785603302026,17,69,,911,698,
1785603304024,20,69,,911,678,
1785603306027,21,69,,911,707,
1785603307528,18,69,,911,689,
1785603309531,21,69,,911,668,
1785603311529,16,69,,911,671,
1785603313031,18,69,,911,703,
1785603315036,20,69,,911,683,
1785603317037,20,69,,911,713,
1785603319038,15,69,,911,698,
1785603320541,16,69,,911,682,
1785603322547,16,69,,911,716,
1785603324544,15,69,,911,701,
1785603326044,15,69,,911,686,
1785603330052,19,69,,911,667,
1785603332050,16,69,,911,701,
1785603333552,19,69,,911,682,
1785603335555,20,69,,911,731,
1785603337559,16,69,,911,715,
1785603339063,15,69,,911,700,
1785603341061,19,69,,911,681,
1785603343065,16,69,,911,715,
1785603344563,17,69,,911,698,
1785603346566,18,69,,911,680,
1785603348566,15,69,,911,715,
1785603350072,17,69,,911,698,
1785603352074,19,69,,911,679,
1785603354073,20,69,,911,709,
1785603356076,19,69,,911,690,
1785603357573,19,69,,911,671,
1785603359581,16,69,,911,705,
1785603361578,16,69,,911,708,
1785603363086,21,69,,911,687,
1785603406633,3,69,,911,703,32
1785603418147,3,69,,911,719,90
1785603476713,21,69,,911,736,
1785603478220,15,69,,911,721,
1785603480230,20,69,,911,701,
1785603482224,17,69,,911,684,
1785603483728,19,69,,911,665,
1785603485724,19,69,,911,696,
1785603487723,21,69,,911,694,
1785603489726,21,69,,911,673,
1785603491229,18,69,,911,705,
1785603493233,21,69,,911,684,
1785603495238,16,69,,911,668,
1785603496736,16,69,,911,702,
1785603498735,16,69,,911,686,
1785603529272,3,69,,911,702,
1785603531270,6,69,,911,696,32
1785603864658,6,69,,971,965,
1785603866158,3,69,,971,962,32
1785603868163,4,69,,971,958,32
1785603870162,6,69,,971,952,32
1785603886679,4,69,,971,948,
1785603888682,5,69,,971,943,32
1785603900696,3,69,,971,960,
1785603902695,6,69,,971,954,32;90
1785603904697,3,69,,971,951,32;90
1785603904697,37,69,,971,914,32;90
1785603906207,4,69,,971,910,32
1785603906701,19,69,,971,891,
1785603908701,5,69,,971,886,32
1785603910204,20,69,,971,866,32;992
1785603910204,6,69,,971,860,32;992
1785603912207,16,69,,971,844,32;992
1785603914209,16,69,,971,848,32;992
1785603914209,8,69,,971,840,32;992
1785603915710,17,69,,971,823,32;992
1785603915710,6,69,,971,817,32;992
1785603917713,16,69,,971,801,32;992
1785603917713,11,69,,971,790,32;992
1785603919714,21,69,,971,769,32;992
1785603919714,10,69,,971,759,32;992
1785603921226,20,69,,971,739,32;992
1785603923229,16,69,,971,723,32;992
1785603923229,13,69,,971,710,32;992
1785603925230,20,69,,971,740,32;992
1785603925230,13,69,,971,727,32;992
1785603926723,20,69,,971,757,32;992
1785603927223,6,69,,971,751,32;992
1785603928732,16,69,,971,735,32;992
1785603928733,8,69,,971,727,32;992
1785603930730,13,69,,971,764,32;992
1785603931732,5,69,,971,759,32;992
1785603932231,15,69,,971,744,32;992
1785603932732,13,69,,971,731,32;992
1785603933237,4,69,,971,727,32;992
1785603934232,19,69,,971,758,32;992
1785603934734,8,69,,971,750,32;992
1785603936236,17,69,,971,733,32;992
1785603936236,8,69,,971,725,32;992
1785603937237,5,69,,971,770,32;992
1785603938240,21,69,,971,749,32;992
1785603939243,5,69,,971,744,32;992
1785603939739,18,69,,971,746,32;992
1785603940242,6,69,,971,740,32;992
1785603940741,4,69,,971,736,32;992
1785603941742,15,69,,971,721,32;992
1785603941742,13,69,,971,708,32;992
1785603942742,6,69,,971,702,32;992
1785603943745,15,69,,971,737,32;992
1785603943745,10,69,,971,727,32;992
1785603944747,3,69,,971,724,32;992
1785603945246,20,69,,971,754,32;992
1785603945745,10,69,,971,744,32;992
1785603946749,4,69,,971,740,32;992
1785603947247,18,69,,971,722,32;992
1785603947247,10,69,,971,712,32;992
1785603949250,20,69,,971,742,32;992
1785603949251,11,69,,971,731,32;992
1785603950250,4,69,,971,727,32;992
1785603951251,18,69,,971,759,32;992
1785603951251,8,69,,971,751,32;992
1785603952753,21,69,,971,730,32;992
1785603953759,6,69,,971,724,32;992
1785603954757,6,69,,971,718,32;992
1785603955755,5,69,,971,763,32;992
1785603956758,20,69,,971,743,32;992
1785603956758,11,69,,971,732,32;992
1785603957763,5,69,,971,727,32;992
1785603958263,20,69,,971,707,32;992
1785603958263,6,69,,971,701,32;992
1785603959767,6,69,,971,745,32;992
1785603960263,19,69,,971,726,32;992
1785603960264,6,69,,971,720,32;992
1785603961266,5,69,,971,765,32;992
1785603962268,21,69,,971,744,32;992
1785603962268,6,69,,971,738,32;992
1785603963770,16,69,,971,722,32;992
1785603965270,5,69,,971,767,32;992
1785603965770,16,69,,971,771,32;992
1785603965770,11,69,,971,760,32;992
1785603967772,19,69,,971,741,32;992
1785603967772,11,69,,971,730,32;992
1785603969774,16,69,,971,714,32;992
1785603970773,3,69,,971,711,32;992
1785603971276,17,69,,971,744,32;992
1785603973276,16,69,,971,728,32;992
1785603973276,10,69,,971,718,32;992
1785603975279,20,69,,971,748,32;992
1785603977285,20,69,,971,728,32;992
1785603978280,5,69,,971,723,32;992
1785603979281,13,69,,971,760,32;992
1785603980285,4,69,,971,756,32;992
1785603980783,20,69,,971,736,32;992
1785603980783,10,69,,971,726,32;992
1785603981785,4,69,,971,722,32;992
1785603982789,18,69,,971,754,32;992
1785603982789,11,69,,971,743,32;992
1785603984790,20,69,,971,723,32;992
1785603984790,6,69,,971,717,32;992
1785603985790,3,69,,971,764,32;992
1785603986290,19,69,,971,745,32;992
1785603986291,10,69,,971,735,32;992
1785603988289,16,69,,971,719,32;992
1785603988289,8,69,,971,711,32;992
1785603989292,3,69,,971,708,32;992
1785603990294,8,69,,971,750,32;992
1785603991294,3,69,,971,767,32;992
1785603991794,17,69,,971,750,32;992
1785603991794,8,69,,971,742,32;992
1785603992795,6,69,,971,736,32;992
1785603993798,19,69,,971,717,32;992
1785603993798,6,69,,971,711,32;992
1785603994798,4,69,,971,707,32;992
1785603995298,16,69,,971,691,32;992
1785603996800,5,69,,971,736,32;992
1785603997299,19,69,,971,717,32;992
1785603997299,13,69,,971,704,32;992
1785603998801,5,69,,971,749,32;992
1785603999304,21,69,,971,728,32;992
1785604000303,4,69,,971,724,32;992
1785604001308,15,69,,971,759,32;992
1785604001308,6,69,,971,753,32;992
1785604002306,5,69,,971,748,32;992
1785604002809,19,69,,971,729,32;992
1785604002809,8,69,,971,721,32;992
1785604004308,5,69,,971,766,32;992
1785604004806,15,69,,971,751,32;992
1785604004806,13,69,,971,738,32;992
1785604005808,6,69,,971,732,32;992
1785604006807,16,69,,971,716,32;992
1785604006807,6,69,,971,710,32;992
1785604007810,5,69,,971,755,32;992
1785604008309,20,69,,971,735,32;992
1785604010321,15,69,,971,720,32;992
1785604011319,5,69,,971,715,32;992
1785604012327,16,69,,971,749,32;992
1785604012328,8,69,,971,741,32;992
1785604013328,4,69,,971,737,32;992
1785604013823,13,69,,971,724,32;992
1785604015323,3,69,,971,771,32;992
1785604015823,17,69,,971,754,32;992
1785604017332,5,69,,971,769,32;992
1785604017825,18,69,,971,751,32;992
1785604018828,6,69,,971,745,32;992
1785604019332,18,69,,971,727,32;992
1785604019333,10,69,,971,717,32;992
1785604020829,5,69,,971,762,32;992
1785604021334,15,69,,971,747,32;992
1785604021336,8,69,,971,739,32;992
1785604023340,16,69,,971,723,32;992
1785604023340,11,69,,971,712,32;992
1785604708403,5,69,,971,966,90
1785604758966,4,69,,971,967,
1785604765967,3,69,,971,964,
1785604774980,5,69,,971,959,
1785604790493,5,69,,971,966,
1785604803010,3,69,,971,968,90
1785604827064,5,69,,971,966,90
1785604835093,5,69,,971,961,90
1785604843146,3,69,,971,958,90
1785604846140,3,69,,971,955,90
1785604929143,3,69,,971,968,
1785604933155,4,69,,971,964,
1785604938666,5,69,,971,959,
1785604940170,3,69,,971,956,
1785604944174,5,69,,971,951,
1785604945176,6,69,,971,945,
1785604946177,4,69,,971,941,
1785604947179,6,69,,971,935,
1785604947685,3,69,,971,932,
1785604948691,6,69,,971,926,
1785604954777,5,69,,971,941,
1785604956284,6,69,,971,935,
1785604958325,6,69,,971,929,
1785604961822,4,69,,971,925,
1785604963845,5,69,,971,920,
1785604964860,5,69,,971,915,
1785604965861,4,69,,971,911,
1785604966863,5,69,,971,906,
1785604967367,5,69,,971,901,
1785604968875,6,69,,971,895,
1785604972382,3,69,,971,892,
1785604980446,6,69,,971,906,
1785605002610,3,69,,971,903,90
1785605005651,5,69,,971,918,90
1785605160683,3,69,,971,968,
1785605238276,3,69,,971,968,90
1785605250287,8,69,,971,960,90
1785605277824,5,69,,971,966,90
1785605281823,5,69,,971,961,90
1785605315851,3,69,,971,968,90
1785605327360,5,69,,971,963,
1785605329366,5,69,,971,958,
1785605330930,3,69,,971,955,
1785605397520,4,69,,971,967,90
1785605404041,5,69,,971,962,90
1785605433080,5,69,,971,966,90
1785605441083,3,69,,971,968,90
1785605458101,5,69,,971,963,90
1785605590848,5,69,,971,966,90
1785605699737,5,69,,971,966,90
1785605706240,3,69,,971,963,90
1785605766834,5,69,,971,966,90
1785605770330,3,69,,971,963,90
1785605796363,5,69,,971,966,90
1785605816937,5,69,,971,966,90
1785605881965,3,69,,971,968,90
1785605963067,3,69,,971,968,90
1785605968575,6,69,,971,965,90
1785605974583,3,69,,971,962,90
1785605976083,5,69,,971,957,90
1785605980086,3,69,,971,954,90
1785605982091,5,69,,971,949,90
1785605986091,6,69,,971,943,90
1785605987594,3,69,,971,940,90;32
1785605989600,5,69,,971,935,90;32
1785605993102,5,69,,971,950,90;32
1785606011653,3,69,,971,947,90;32
1785606013657,6,69,,971,941,90;32
1785606019158,3,69,,971,958,90
1785606020661,4,69,,971,954,90
1785606022662,6,69,,971,948,90
1785606024165,6,69,,971,942,90
1785606026166,5,69,,971,937,90
1785606031673,3,69,,971,934,90
1785606033676,5,69,,971,929,90
1785606041184,10,69,,971,939,90
1785606045187,6,69,,971,933,90
1785704251006,20,68,,971,907,
1785704253009,21,68,,971,886,
1785704255013,17,68,,971,869,
1785704256514,15,68,,971,854,
1785704258521,38,68,,971,836,
1785704260523,17,68,,971,819,
1785704262024,20,68,,971,799,
1785704264027,21,68,,971,778,
1785704266041,20,68,,971,758,
1785704268029,19,68,,971,739,
1785704269597,16,68,,971,723,
1785704271543,21,68,,971,752,
1785704273538,18,68,,971,734,
1785704275039,17,68,,971,717,
1785704277043,15,68,,971,752,
1785704279043,18,68,,971,734,
1785704281045,21,68,,971,713,
1785704282546,18,68,,971,765,
1785704284551,17,68,,971,748,
1785704286556,17,68,,971,731,
1785704288554,19,68,,971,712,
1785704290055,19,68,,971,743,
1785704292059,17,68,,971,726,
1785704294058,15,68,,971,761,
1785704296064,21,68,,971,740,
1785704297565,18,68,,971,722,
1785704299601,20,68,,971,752,
1785704301568,15,68,,971,737,
1785704303570,19,68,,971,718,
1785704305073,15,68,,971,753,
1785704307077,21,68,,971,752,
1785704309178,21,68,,971,731,
1785704310680,15,68,,971,716,
1785704312681,21,68,,971,745,
1785704314682,19,68,,971,726,
1785704316683,17,68,,971,759,
1785704318183,20,68,,971,739,
1785704320185,21,68,,971,718,
1785704323689,15,68,,971,753,
1785704325772,17,68,,971,736,
1785704327695,15,68,,971,721,
1785704329195,17,68,,971,754,
1785704331196,15,68,,971,739,
1785704333199,21,68,,971,738,
1785704335201,15,68,,971,723,
1785704336707,18,68,,971,755,
1785705116921,3,68,,971,825,
1785705116921,3,68,,971,825,
1785705125731,11,68,,971,814,
1785705125733,6,68,,971,808,
1785705125731,11,68,,971,814,
1785705125733,6,68,,971,808,
1785705125731,11,68,,0,814,
1785705125733,6,68,,0,808,
1785705133439,6,68,,971,802,90
1785705133439,6,68,,971,802,
1785705133439,6,68,,971,802,90
1785705138445,6,68,,971,796,
1785705138445,6,68,,971,796,
1785705139947,3,68,,971,793,
1785705138445,6,68,,971,796,
1785705139947,3,68,,971,793,
1785705139947,3,68,,971,793,
1785705145450,5,68,,971,808,
1785705145450,5,68,,971,808,
1785705145450,5,68,,971,808,
1785705149468,4,68,,971,804,32
1785705149468,4,68,,971,804,
1785705150956,5,68,,971,799,
1785705149468,4,68,,971,804,32
1785705150956,5,68,,971,799,32
1785705150956,5,68,,971,799,32
1785711191809,8,55,17,971,963,
1785711193835,9,55,17,971,954,
1785711195819,11,55,17,971,943,
1785711197315,8,55,17,971,935,
1785711199315,9,55,17,971,926,
1785711202825,7,55,17,971,919,
1785711204823,10,55,17,971,909,
1785711206824,3,55,17,971,906,
1785711208323,3,55,17,971,903,
1785711208323,10,55,17,971,893,
1785711210325,5,55,17,971,888,
1785711210325,7,55,17,971,881,
1785711212327,10,55,17,971,871,
1785711213830,5,55,17,971,866,
1785711214328,7,55,17,971,859,
1785711215832,4,55,17,971,876,
1785711217856,3,55,17,971,873,
1785711217857,10,55,17,971,863,
1785711219844,3,55,17,971,860,
1785711219844,8,55,17,971,852,
1785711224339,4,55,17,971,848,
1785711227846,6,55,17,971,842,
1785711230847,3,55,17,971,839,
1785711232346,6,55,17,971,833,
1785711243862,6,55,17,971,848,
1785711245868,5,55,17,971,843,
1785711250871,19,55,17,971,824,
1785711252868,14,55,17,971,810,992
1785711254874,13,55,17,971,797,992
1785711256871,17,55,17,971,780,992
1785711258370,15,55,17,971,765,992
1785711260371,17,55,17,971,748,992
1785711262374,14,55,17,971,734,992
1785711262374,4,55,17,971,730,992
1785711263881,17,55,17,971,713,992
1785711264376,5,55,17,971,708,992
1785711265883,17,55,17,971,741,992
1785711266377,5,55,17,971,736,992
1785711267886,17,55,17,971,740,992
1785711269382,16,55,17,971,724,992
1785711269894,5,55,17,971,719,992
1785711271383,14,55,17,971,755,992
1785711271887,3,55,17,971,752,992
1785711272893,17,55,17,971,735,992
1785711274892,16,55,17,971,719,992
1785711275388,5,55,17,971,714,992
1785711276898,17,55,17,971,747,992
1785711277393,4,55,17,971,743,992
1785711278907,17,55,17,971,726,992
1785711279391,6,55,17,971,720,992
1785711280392,14,55,17,971,756,992
1785711282396,17,55,17,971,739,992
1785711282901,6,55,17,971,733,992
1785711284397,16,55,17,971,717,992
1785711285903,17,55,17,971,750,992
1785711286405,4,55,17,971,746,992
1785711287909,17,55,17,971,729,992
1785711288400,6,55,17,971,723,992
1785711289905,14,55,17,971,759,992
1785711290403,3,55,17,971,756,992
1785711291914,13,55,17,971,743,992
1785711291914,4,55,17,971,739,992
1785711293909,3,55,17,971,757,992
1785711295407,15,55,17,971,742,992
1785711297408,16,55,17,971,726,992
1785711297920,4,55,17,971,722,992
1785711299414,18,55,17,971,754,992
1785711299414,4,55,17,971,750,992
1785711300920,18,55,17,971,732,992
1785711301413,5,55,17,971,727,992
1785711302933,18,55,17,971,759,992
1785711304930,17,55,17,971,742,992
1785711306931,17,55,17,971,725,992
1785711306931,4,55,17,971,721,992
1785711308429,14,55,17,971,757,992
1785711310431,17,55,17,971,740,992
1785711310935,4,55,17,971,736,992
1785711312432,14,55,17,971,722,992
1785711314436,3,55,17,971,769,992
1785711315938,15,55,17,971,754,992
1785711318437,5,55,17,971,770,992
1785711319944,16,55,17,971,754,992
1785711321943,14,55,17,971,740,992
1785711325946,4,55,17,971,736,
1785711327947,3,55,17,971,733,32
1785711329449,5,55,17,971,728,32
1785711338458,3,55,17,971,775,90
1785711360984,3,55,17,971,793,90
1785711368487,6,55,17,971,787,32
1785711369999,6,55,17,971,802,32
1785711377501,3,55,17,971,799,
1785711379010,6,55,17,971,793,32
1785711635493,9,55,18,1027,1018,
1785711637490,11,55,18,1027,1007,
1785711642989,10,55,18,1027,997,
1785711646996,11,55,18,1027,1008,
1785711648499,8,55,18,1027,1000,
1785711652001,7,55,18,1027,993,
1785711654001,10,55,18,1027,983,
1785711656004,10,55,18,1027,973,
1785711658006,7,55,18,1027,966,
1785711670517,6,55,18,1027,960,32
1785711672521,4,55,18,1027,978,32
1785711674531,6,55,18,1027,972,32
1785711676524,4,55,18,1027,968,32
1785711678029,3,55,18,1027,965,32
1785711680026,3,55,18,1027,962,32
1785711684030,6,55,18,1027,956,32
1785711685539,3,55,18,1027,953,32
1785711691549,3,55,18,1027,950,32
1785711693043,6,55,18,1027,944,32
1785711695043,5,55,18,1027,939,32
1785711697047,3,55,18,1027,936,32
1785711702556,6,55,18,1027,952,32
1785711704052,5,55,18,1027,947,32
1785711708054,4,55,18,1027,943,32
1785711710056,5,55,18,1027,938,32
1785713208850,4,55,18,1027,1023,
1785713210850,4,55,18,1027,1023,32
1785713212351,5,55,18,1027,1018,32
1785713212855,4,55,18,1027,1014,32
1785713214352,5,55,18,1027,1009,
1785713216355,5,55,18,1027,1004,
1785713218357,4,55,18,1027,1000,
1785713218357,7,55,18,1027,993,
1785713222362,6,55,18,1027,987,32
1785713223870,6,55,18,1027,981,32
1785713223870,3,55,18,1027,978,32
1785713227372,4,55,18,1027,974,
1785713229376,3,55,18,1027,971,
1785713231376,5,55,18,1027,966,32
1785713235378,17,55,18,1027,971,
1785713237381,13,55,18,1027,958,992
1785713238886,17,55,18,1027,941,992
1785713240887,16,55,18,1027,925,992
1785713244388,17,55,18,1027,908,992
1785713246390,14,55,18,1027,894,992
1785713248393,35,55,18,1027,859,992
1785713249895,27,55,18,1027,832,992
1785713249895,7,55,18,1027,825,992
1785713251897,34,55,18,1027,791,992
1785713251897,10,55,18,1027,781,992
1785713255901,35,55,18,1027,746,992
1785713255901,10,55,18,1027,736,992
1785713257400,32,55,18,1027,754,992
1785713257400,7,55,18,1027,747,992
1785713259405,31,55,18,1027,766,992
1785713259405,10,55,18,1027,756,992
1785713261405,37,55,18,1027,791,992
1785713262915,35,55,18,1027,756,992
1785713264913,29,55,18,1027,777,992
1785713264914,9,55,18,1027,768,992
1785713266917,38,55,18,1027,780,992
1785713266917,10,55,18,1027,770,992
1785713268925,34,55,18,1027,786,992
1785713268925,7,55,18,1027,779,992
1785713270420,27,55,18,1027,752,992
1785713270421,7,55,18,1027,745,992
1785713272423,32,55,18,1027,763,992
1785713274425,34,55,18,1027,779,992
1785713276426,32,55,18,1027,747,992
1785713277931,35,55,18,1027,762,992
1785713279931,31,55,18,1027,781,992
1785713281934,7,55,18,1027,774,992
1785713283432,32,55,18,1027,742,992
1785713287438,34,55,18,1027,780,992
